epoch,train_loss_largest,train_loss_smallest,eval_loss,eval_prec1,eval_prec5,eval_flops
40,2.9479580065783333,2.916754224721123,11.885824258728027,0.1,0.3980000001525879,132890144.0
epoch,train_loss_largest,train_loss_smallest,eval_loss,eval_prec1,eval_prec5,eval_flops
40,2.9479580065783333,2.916754224721123,11.885824258728027,0.1,0.3980000001525879,132890144.0
epoch,train_loss_largest,train_loss_smallest,eval_loss,eval_prec1,eval_prec5,eval_flops
40,2.9479580065783333,2.916754224721123,11.885824258728027,0.1,0.3980000001525879,132890144.0
epoch,train_loss_largest,train_loss_smallest,eval_loss,eval_prec1,eval_prec5,eval_flops
41,2.9336734075172273,2.8907338076946782,11.906918127746582,0.098,0.3319999999332428,132890144.0
epoch,train_loss_largest,train_loss_smallest,eval_loss,eval_prec1,eval_prec5,eval_flops
41,2.9336734075172273,2.8907338076946782,11.906918127746582,0.098,0.3319999999332428,132890144.0
epoch,train_loss_largest,train_loss_smallest,eval_loss,eval_prec1,eval_prec5,eval_flops
41,2.9336734075172273,2.8907338076946782,11.906918127746582,0.098,0.3319999999332428,132890144.0
epoch,train_loss_largest,train_loss_smallest,eval_loss,eval_prec1,eval_prec5,eval_flops
42,2.9270818911346734,2.9013284842173257,11.842706924438476,0.092,0.3900000001525879,132890144.0
epoch,train_loss_largest,train_loss_smallest,eval_loss,eval_prec1,eval_prec5,eval_flops
42,2.9270818911346734,2.9013284842173257,11.842706924438476,0.092,0.3900000001525879,132890144.0
epoch,train_loss_largest,train_loss_smallest,eval_loss,eval_prec1,eval_prec5,eval_flops
42,2.9270818911346734,2.9013284842173257,11.842706924438476,0.092,0.3900000001525879,132890144.0
epoch,train_loss_largest,train_loss_smallest,eval_loss,eval_prec1,eval_prec5,eval_flops
43,2.926688554240208,2.892647474419837,11.908461425170898,0.096,0.3779999999332428,132890144.0
epoch,train_loss_largest,train_loss_smallest,eval_loss,eval_prec1,eval_prec5,eval_flops
43,2.926688554240208,2.892647474419837,11.908461425170898,0.096,0.3779999999332428,132890144.0
epoch,train_loss_largest,train_loss_smallest,eval_loss,eval_prec1,eval_prec5,eval_flops
43,2.926688554240208,2.892647474419837,11.908461425170898,0.096,0.3779999999332428,132890144.0
epoch,train_loss_largest,train_loss_smallest,eval_loss,eval_prec1,eval_prec5,eval_flops
44,2.934692186467788,2.927985864527085,11.923277576599121,0.092,0.3699999999332428,132890144.0
epoch,train_loss_largest,train_loss_smallest,eval_loss,eval_prec1,eval_prec5,eval_flops
44,2.934692186467788,2.927985864527085,11.923277576599121,0.092,0.3699999999332428,132890144.0
epoch,train_loss_largest,train_loss_smallest,eval_loss,eval_prec1,eval_prec5,eval_flops
44,2.934692186467788,2.927985864527085,11.923277576599121,0.092,0.3699999999332428,132890144.0
epoch,train_loss_largest,train_loss_smallest,eval_loss,eval_prec1,eval_prec5,eval_flops
45,2.922940174738566,2.8879726073321175,11.729811483154297,0.086,0.3099999999666214,132890144.0
epoch,train_loss_largest,train_loss_smallest,eval_loss,eval_prec1,eval_prec5,eval_flops
45,2.922940174738566,2.8879726073321175,11.729811483154297,0.086,0.3099999999666214,132890144.0
epoch,train_loss_largest,train_loss_smallest,eval_loss,eval_prec1,eval_prec5,eval_flops
45,2.922940174738566,2.8879726073321175,11.729811483154297,0.086,0.3099999999666214,132890144.0
epoch,train_loss_largest,train_loss_smallest,eval_loss,eval_prec1,eval_prec5,eval_flops
46,2.9148789644241333,2.8657724927453434,11.834642972106934,0.094,0.36599999986648557,132890144.0
epoch,train_loss_largest,train_loss_smallest,eval_loss,eval_prec1,eval_prec5,eval_flops
46,2.9148789644241333,2.8657724927453434,11.834642972106934,0.094,0.36599999986648557,132890144.0
epoch,train_loss_largest,train_loss_smallest,eval_loss,eval_prec1,eval_prec5,eval_flops
46,2.9148789644241333,2.8657724927453434,11.834642972106934,0.094,0.36599999986648557,132890144.0
epoch,train_loss_largest,train_loss_smallest,eval_loss,eval_prec1,eval_prec5,eval_flops
47,2.916877508163452,2.872693837857714,11.81368654876709,0.1,0.4419999999332428,132890144.0
epoch,train_loss_largest,train_loss_smallest,eval_loss,eval_prec1,eval_prec5,eval_flops
47,2.916877508163452,2.872693837857714,11.81368654876709,0.1,0.4419999999332428,132890144.0
epoch,train_loss_largest,train_loss_smallest,eval_loss,eval_prec1,eval_prec5,eval_flops
47,2.916877508163452,2.872693837857714,11.81368654876709,0.1,0.4419999999332428,132890144.0
epoch,train_loss_largest,train_loss_smallest,eval_loss,eval_prec1,eval_prec5,eval_flops
48,2.9203649852790083,2.8946210005704094,1.611211891746521,62.26400009521485,84.27600003173828,132890144.0
epoch,train_loss_largest,train_loss_smallest,eval_loss,eval_prec1,eval_prec5,eval_flops
48,2.9203649852790083,2.8946210005704094,1.611211891746521,62.26400009521485,84.27600003173828,132890144.0
epoch,train_loss_largest,train_loss_smallest,eval_loss,eval_prec1,eval_prec5,eval_flops
48,2.9203649852790083,2.8946210005704094,1.611211891746521,62.26400009521485,84.27600003173828,132890144.0
epoch,train_loss_largest,train_loss_smallest,eval_loss,eval_prec1,eval_prec5,eval_flops
49,2.916966891756245,2.9015185786228552,1.6068922969818116,62.41999998779297,84.23600003662109,132890144.0
epoch,train_loss_largest,train_loss_smallest,eval_loss,eval_prec1,eval_prec5,eval_flops
49,2.916966891756245,2.9015185786228552,1.6068922969818116,62.41999998779297,84.23600003662109,132890144.0
epoch,train_loss_largest,train_loss_smallest,eval_loss,eval_prec1,eval_prec5,eval_flops
49,2.916966891756245,2.9015185786228552,1.6068922969818116,62.41999998779297,84.23600003662109,132890144.0
epoch,train_loss_largest,train_loss_smallest,eval_loss,eval_prec1,eval_prec5,eval_flops
50,2.905362461127487,2.881335380030613,1.6065874337768555,62.36399999267578,84.56600000732422,132890144.0
epoch,train_loss_largest,train_loss_smallest,eval_loss,eval_prec1,eval_prec5,eval_flops
50,2.905362461127487,2.881335380030613,1.6065874337768555,62.36399999267578,84.56600000732422,132890144.0
epoch,train_loss_largest,train_loss_smallest,eval_loss,eval_prec1,eval_prec5,eval_flops
50,2.905362461127487,2.881335380030613,1.6065874337768555,62.36399999267578,84.56600000732422,132890144.0
epoch,train_loss_largest,train_loss_smallest,eval_loss,eval_prec1,eval_prec5,eval_flops
51,2.9145627629523183,2.9068706035614014,1.616190075378418,62.397999916992184,84.3879999609375,132890144.0
epoch,train_loss_largest,train_loss_smallest,eval_loss,eval_prec1,eval_prec5,eval_flops
51,2.9145627629523183,2.9068706035614014,1.616190075378418,62.397999916992184,84.3879999609375,132890144.0
epoch,train_loss_largest,train_loss_smallest,eval_loss,eval_prec1,eval_prec5,eval_flops
51,2.9145627629523183,2.9068706035614014,1.616190075378418,62.397999916992184,84.3879999609375,132890144.0
epoch,train_loss_largest,train_loss_smallest,eval_loss,eval_prec1,eval_prec5,eval_flops
52,2.8980651977015475,2.860116544891806,1.6060021127319335,62.50799993896484,84.55400000976563,132890144.0
epoch,train_loss_largest,train_loss_smallest,eval_loss,eval_prec1,eval_prec5,eval_flops
52,2.8980651977015475,2.860116544891806,1.6060021127319335,62.50799993896484,84.55400000976563,132890144.0
epoch,train_loss_largest,train_loss_smallest,eval_loss,eval_prec1,eval_prec5,eval_flops
52,2.8980651977015475,2.860116544891806,1.6060021127319335,62.50799993896484,84.55400000976563,132890144.0
epoch,train_loss_largest,train_loss_smallest,eval_loss,eval_prec1,eval_prec5,eval_flops
53,2.8817199141371486,2.845766995467392,1.603148984527588,62.554000043945315,84.45199995849609,132890144.0
epoch,train_loss_largest,train_loss_smallest,eval_loss,eval_prec1,eval_prec5,eval_flops
53,2.8817199141371486,2.845766995467392,1.603148984527588,62.554000043945315,84.45199995849609,132890144.0
epoch,train_loss_largest,train_loss_smallest,eval_loss,eval_prec1,eval_prec5,eval_flops
53,2.8817199141371486,2.845766995467392,1.603148984527588,62.554000043945315,84.45199995849609,132890144.0
epoch,train_loss_largest,train_loss_smallest,eval_loss,eval_prec1,eval_prec5,eval_flops
54,2.89046469856711,2.860952840131872,1.5952474181365968,62.68600004150391,84.48800011230469,132890144.0
epoch,train_loss_largest,train_loss_smallest,eval_loss,eval_prec1,eval_prec5,eval_flops
54,2.89046469856711,2.860952840131872,1.5952474181365968,62.68600004150391,84.48800011230469,132890144.0
epoch,train_loss_largest,train_loss_smallest,eval_loss,eval_prec1,eval_prec5,eval_flops
54,2.89046469856711,2.860952840131872,1.5952474181365968,62.68600004150391,84.48800011230469,132890144.0
epoch,train_loss_largest,train_loss_smallest,eval_loss,eval_prec1,eval_prec5,eval_flops
55,2.885523200035095,2.8647954347086886,1.5854971923065186,62.964000068359375,84.49000008300781,132890144.0
epoch,train_loss_largest,train_loss_smallest,eval_loss,eval_prec1,eval_prec5,eval_flops
55,2.885523200035095,2.8647954347086886,1.5854971923065186,62.964000068359375,84.49000008300781,132890144.0
epoch,train_loss_largest,train_loss_smallest,eval_loss,eval_prec1,eval_prec5,eval_flops
55,2.885523200035095,2.8647954347086886,1.5854971923065186,62.964000068359375,84.49000008300781,132890144.0
epoch,train_loss_largest,train_loss_smallest,eval_loss,eval_prec1,eval_prec5,eval_flops
56,2.8745177586873374,2.8529974549424413,1.5919373845481872,62.864000119628905,84.68000000732422,132890144.0
epoch,train_loss_largest,train_loss_smallest,eval_loss,eval_prec1,eval_prec5,eval_flops
56,2.8745177586873374,2.8529974549424413,1.5919373845481872,62.864000119628905,84.68000000732422,132890144.0
epoch,train_loss_largest,train_loss_smallest,eval_loss,eval_prec1,eval_prec5,eval_flops
56,2.8745177586873374,2.8529974549424413,1.5919373845481872,62.864000119628905,84.68000000732422,132890144.0
epoch,train_loss_largest,train_loss_smallest,eval_loss,eval_prec1,eval_prec5,eval_flops
57,2.855042445893381,2.8462513311236513,1.5891543290138244,62.92200003662109,84.65200002929687,132890144.0
epoch,train_loss_largest,train_loss_smallest,eval_loss,eval_prec1,eval_prec5,eval_flops
57,2.855042445893381,2.8462513311236513,1.5891543290138244,62.92200003662109,84.65200002929687,132890144.0
epoch,train_loss_largest,train_loss_smallest,eval_loss,eval_prec1,eval_prec5,eval_flops
57,2.855042445893381,2.8462513311236513,1.5891543290138244,62.92200003662109,84.65200002929687,132890144.0
epoch,train_loss_largest,train_loss_smallest,eval_loss,eval_prec1,eval_prec5,eval_flops
58,2.847262326408835,2.843773640838324,1.5785814170074464,63.08000013671875,84.86600016113282,132890144.0
epoch,train_loss_largest,train_loss_smallest,eval_loss,eval_prec1,eval_prec5,eval_flops
58,2.847262326408835,2.843773640838324,1.5785814170074464,63.08000013671875,84.86600016113282,132890144.0
epoch,train_loss_largest,train_loss_smallest,eval_loss,eval_prec1,eval_prec5,eval_flops
58,2.847262326408835,2.843773640838324,1.5785814170074464,63.08000013671875,84.86600016113282,132890144.0
epoch,train_loss_largest,train_loss_smallest,eval_loss,eval_prec1,eval_prec5,eval_flops
59,2.8643803222506654,2.8422192919488047,1.5759972296714784,63.1160000390625,84.85000010986329,132890144.0
epoch,train_loss_largest,train_loss_smallest,eval_loss,eval_prec1,eval_prec5,eval_flops
59,2.8643803222506654,2.8422192919488047,1.5759972296714784,63.1160000390625,84.85000010986329,132890144.0
epoch,train_loss_largest,train_loss_smallest,eval_loss,eval_prec1,eval_prec5,eval_flops
59,2.8643803222506654,2.8422192919488047,1.5759972296714784,63.1160000390625,84.85000010986329,132890144.0
epoch,train_loss_largest,train_loss_smallest,eval_loss,eval_prec1,eval_prec5,eval_flops
60,2.879869447034948,2.8593595565534105,1.5749985329437255,63.26400001464844,84.80200018554687,132890144.0
epoch,train_loss_largest,train_loss_smallest,eval_loss,eval_prec1,eval_prec5,eval_flops
60,2.879869447034948,2.8593595565534105,1.5749985329437255,63.26400001464844,84.80200018554687,132890144.0
epoch,train_loss_largest,train_loss_smallest,eval_loss,eval_prec1,eval_prec5,eval_flops
